Date	ExpNo	File.Name	Well.Number	Organism	ChemA	ChemB	concA	concB	Lag.Phase	Obs.L	Pred.L	Diff.L	Growth.Rate	Obs.G	Pred.G	Diff.G	Yield	Obs.Y	Pred.Y	Diff.Y	Yield25h	Obs.Y25	Pred.Y25	Diff.Y25
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	132	S. cerevisiae	Clotrimazole	Paraquat	0.8	250	5.457113227	-2.43103168	-0.144644034	-2.286387645	0.042097514	70.81929395	57.23491295	13.58438101	1.191610329	69.35833704	57.56647908	11.79185797	0.5349277	88.70734954	77.002099	11.70525054
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	131	S. cerevisiae	Clotrimazole	Paraquat	1	250	4.965882822	-3.353557789	-1.707129506	-1.646428283	0.039424339	72.67225706	62.27542692	10.39683015	1.134473085	70.82759265	60.40865436	10.41893829	0.4768812	90.2006571	79.74566465	10.45499246
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	148	S. cerevisiae	Clotrimazole	Paraquat	0.15	500	9.238075452	4.669580048	5.235506981	-0.565926933	0.097277864	32.56996704	35.94979407	-3.379827032	3.160683945	18.72459494	18.71586094	0.008734	2.213299	45.52947391	43.27889486	2.25057905
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	147	S. cerevisiae	Clotrimazole	Paraquat	0.2	500	9.020224206	4.260457444	4.640570726	-0.380113282	0.091193081	36.78775197	36.83056038	-0.042808409	3.073450141	20.96776853	18.73426264	2.233505899	1.996156	51.11570709	43.33856426	7.777142836
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	146	S. cerevisiae	Clotrimazole	Paraquat	0.3	500	9.157821819	4.518864474	4.688912036	-0.170047562	0.085090388	41.01795195	38.50199786	2.515954083	2.997495912	22.92089349	24.57246483	-1.651571338	1.79309	56.33979457	47.46104249	8.878752078
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	145	S. cerevisiae	Clotrimazole	Paraquat	0.4	500	8.665964869	3.595161719	3.17705484	0.418106879	0.067082234	53.50065196	47.35757751	6.14307445	2.939799272	24.40453371	34.2094261	-9.804892387	1.197001	71.67481412	56.91454406	14.76027007
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	144	S. cerevisiae	Clotrimazole	Paraquat	0.5	500	7.323487322	1.074001431	2.424654442	-1.35065301	0.052484127	63.6196121	60.57684991	3.042762189	1.986068785	48.92923563	52.40935066	-3.480115028	0.7906089	82.12968043	75.83355232	6.296128104
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	143	S. cerevisiae	Clotrimazole	Paraquat	0.65	500	6.380905049	-0.696159271	2.825578347	-3.521737618	0.047937949	66.77088363	67.83046395	-1.059580318	1.764402956	54.62926144	67.88257733	-13.25331588	0.7405737	83.41688883	86.3665437	-2.949654863
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	142	S. cerevisiae	Clotrimazole	Paraquat	0.8	500	6.153689942	-1.122867118	2.073245124	-3.196112242	0.045197691	68.67034631	65.52443877	3.145907547	1.633258641	58.00157184	60.16208334	-2.160511505	0.6522259	85.68972937	83.72641277	1.963316598
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	141	S. cerevisiae	Clotrimazole	Paraquat	1	500	5.645771403	-2.076733388	0.545363795	-2.622097183	0.038687219	73.18320573	69.58790643	3.595299306	1.329532288	65.81174292	62.8304064	2.981336525	0.5198482	89.09528561	85.66779232	3.42749329
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	158	S. cerevisiae	Clotrimazole	Paraquat	0.15	750	10.25779008	6.584594589	6.509479342	0.075115246	0.085496612	40.73636945	42.68822472	-1.95185527	2.99055437	23.09939177	19.98680478	3.112586986	1.456083	65.00965584	61.13229573	3.877360109
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	157	S. cerevisiae	Clotrimazole	Paraquat	0.2	750	9.879183583	5.873575128	5.92254115	-0.048966022	0.077286859	46.42711844	43.47632961	2.950788828	2.835452519	27.0877582	20.00491876	7.082839443	1.232265	70.76761045	61.17318373	9.594426723
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	156	S. cerevisiae	Clotrimazole	Paraquat	0.3	750	9.680660207	5.500750082	5.970232581	-0.469482499	0.073736917	48.88782977	44.97192277	3.915907005	3.023571439	22.25037437	25.7518359	-3.501461525	1.263846	69.95515585	63.99808047	5.95707538
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	155	S. cerevisiae	Clotrimazole	Paraquat	0.4	750	8.322505998	2.950149169	4.478700131	-1.528550962	0.056377194	60.92105747	52.89584719	8.025210289	2.860751249	26.43721404	35.23811541	-8.800901376	0.8972271	79.38681454	70.47602024	8.910794301
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	154	S. cerevisiae	Clotrimazole	Paraquat	0.5	750	8.375167907	3.049047741	3.736414674	-0.687366932	0.049365618	65.78126723	64.7243801	1.056887131	2.13535919	45.09030761	53.1534693	-8.063161686	0.6624666	85.42627653	83.44012623	1.986150309
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	153	S. cerevisiae	Clotrimazole	Paraquat	0.65	750	7.240962447	0.919020487	4.131948734	-3.212928247	0.044348974	69.2586511	71.21487442	-1.956223325	1.70640257	56.12071232	68.38475944	-12.26404712	0.5863333	87.38488615	90.65777815	-3.272892005
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	152	S. cerevisiae	Clotrimazole	Paraquat	0.8	750	7.086356103	0.628671217	3.389729549	-2.761058333	0.041629163	71.14394017	69.15145565	1.992484518	1.648383558	57.61264217	60.78498168	-3.17233951	0.5471551	88.39278675	88.84864859	-0.455861838
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	151	S. cerevisiae	Clotrimazole	Paraquat	1	750	6.734416085	-0.032268848	1.882388389	-1.914657237	0.03515274	75.63319819	72.78742437	2.845773818	1.283622101	66.99230039	63.41158332	3.580717069	0.4229583	91.5878807	90.17896411	1.408916591
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	168	S. cerevisiae	Clotrimazole	Paraquat	0.15	1000	10.65999356	7.339928971	6.861684078	0.478244893	0.072804743	49.53398438	49.8233376	-0.289353225	2.936398014	24.49199534	19.1481026	5.343892742	1.03299	75.89417045	70.44237829	5.45179216
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	167	S. cerevisiae	Clotrimazole	Paraquat	0.2	1000	10.2786205	6.623713932	6.276957044	0.346756887	0.067802285	53.00153491	50.51332623	2.488208681	2.888256431	25.72993206	19.16640644	6.563525622	0.9751761	77.38149413	70.47347228	6.908021854
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	166	S. cerevisiae	Clotrimazole	Paraquat	0.3	1000	9.748884116	5.628873945	6.324468809	-0.695594864	0.063124046	56.24434633	51.82272334	4.42162299	2.991921216	23.064244	24.97356304	-1.909319039	0.8792846	79.84840432	72.62171414	7.226690186
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	165	S. cerevisiae	Clotrimazole	Paraquat	0.4	1000	9.247020734	4.686379203	4.838555376	-0.152176173	0.056846906	60.59546753	58.76014725	1.835320281	2.95414377	24.03567212	34.5592782	-10.52360608	0.8118697	81.58272388	77.5479761	4.034747774
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	164	S. cerevisiae	Clotrimazole	Paraquat	0.5	1000	9.194373902	4.587508946	4.099066314	0.488442632	0.048281578	66.53269034	69.11606974	-2.583379408	2.275001667	41.49947123	52.66242169	-11.16295046	0.5948863	87.16485118	87.40675597	-0.241904793
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	163	S. cerevisiae	Clotrimazole	Paraquat	0.65	1000	8.315755479	2.937471757	4.493110287	-1.55563853	0.044169582	69.38299994	74.79852053	-5.415520588	2.065106377	46.89682353	68.05336696	-21.15654342	0.5574577	88.12774148	92.89554491	-4.767803436
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	162	S. cerevisiae	Clotrimazole	Paraquat	0.8	1000	7.692543952	1.767086334	3.753687248	-1.986600915	0.042243388	70.71817857	72.99199008	-2.273811509	1.939182334	50.13489725	60.37392796	-10.2390307	0.5298762	88.83730471	91.51976087	-2.682456156
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	161	S. cerevisiae	Clotrimazole	Paraquat	1	1000	10.32679471	6.714184642	2.25202466	4.462159982	0.037320527	74.13055485	76.17529358	-2.044738737	1.73707062	55.33209877	63.02806177	-7.695962997	0.4112697	91.88858229	92.53142244	-0.642840158
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	178	S. cerevisiae	Clotrimazole	Paraquat	0.15	1250	10.83612087	7.670694409	7.308930089	0.361764321	0.066116994	54.16972646	56.04037401	-1.870647552	3.05341965	21.48284258	15.77248435	5.710358231	0.8170797	81.44869112	77.1070119	4.341679221
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	177	S. cerevisiae	Clotrimazole	Paraquat	0.2	1250	10.75910939	7.526067571	6.727010888	0.799056683	0.063201659	56.19054791	56.64487101	-0.454323104	2.995049059	22.98381308	15.79155239	7.192260692	0.7817001	82.35886872	77.13109484	5.227773889
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	176	S. cerevisiae	Clotrimazole	Paraquat	0.3	1250	11.03767902	8.049218734	6.774294503	1.274924231	0.059556797	58.71705431	57.79202996	0.925024353	3.014800213	22.47592205	21.84116148	0.634760566	0.6838202	84.87693261	78.79495249	6.08198011
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	175	S. cerevisiae	Clotrimazole	Paraquat	0.4	1250	10.4184557	6.886323124	5.295516359	1.590806764	0.054157021	62.46001336	63.8698866	-1.409873235	2.757204913	29.09985623	31.82708636	-2.727230132	0.6303626	86.25218587	82.61044407	3.641741797
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	174	S. cerevisiae	Clotrimazole	Paraquat	0.5	1250	10.43198107	6.911723646	4.559578291	2.352145355	0.049267954	65.84896483	72.94267976	-7.09371493	2.62973167	32.37776683	50.68604763	-18.30828079	0.5435736	88.48492462	90.24627257	-1.761347948
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	173	S. cerevisiae	Clotrimazole	Paraquat	0.65	1250	11.80944001	9.498578651	4.951730083	4.546848568	0.044090894	69.4375442	77.92105814	-8.483513936	2.445435293	37.11685589	66.71957467	-29.60271878	0.3688585	92.97965523	94.49745289	-1.517797661
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	172	S. cerevisiae	Clotrimazole	Paraquat	0.8	1250	10.71760973	7.448131589	4.21585772	3.232273869	0.043376504	69.93273751	76.33836214	-6.405624629	2.138788506	45.00212447	58.7195142	-13.71738973	0.4068111	92.00328448	93.43187976	-1.428595273
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	171	S. cerevisiae	Clotrimazole	Paraquat	1	1250	10.01248909	6.123921632	2.721406048	3.402515584	0.042316653	70.66739367	79.12724495	-8.459851281	1.666350387	57.15063415	61.48445978	-4.333825632	0.4130588	91.8425558	94.21543253	-2.372876729
1082017	202	P201 P202 VMU 01082017 Trimmed F.csv	110, 120, 130, 140	Blank	Clotrimazole	Paraquat	0	0	60	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0.095970013	NA	NA	NA
8082017	213	P213 VMU 08082017 Trimmed F	50,60,70, 80, 89, 90, 91-100	S. cerevisiae	Clotrimazole	Paraquat	0	0	5.344024805	0	NA	NA	0.148491369	0	NA	NA	3.716744046	0	NA	NA	3.8517525	0	NA	NA
8082017	213	P213 VMU 08082017 Trimmed F	88	S. cerevisiae	Clotrimazole	Paraquat	0.15	0	5.409329894	0.119483896	NA	NA	0.147500418	0.667345682	NA	NA	3.690809809	0.697767648	NA	NA	3.803417	1.288631187	NA	NA
8082017	213	P213 VMU 08082017 Trimmed F	87	S. cerevisiae	Clotrimazole	Paraquat	0.2	0	5.343973821	-9.32827E-05	NA	NA	0.145410819	2.074565094	NA	NA	3.713029779	0.099933346	NA	NA	3.829637	0.589602321	NA	NA
8082017	213	P213 VMU 08082017 Trimmed F	86	S. cerevisiae	Clotrimazole	Paraquat	0.3	0	5.310007123	-0.062239641	NA	NA	0.13648132	8.088045301	NA	NA	3.406341627	8.351460717	NA	NA	3.510409	9.100265425	NA	NA
8082017	213	P213 VMU 08082017 Trimmed F	85	S. cerevisiae	Clotrimazole	Paraquat	0.4	0	4.832373176	-0.936131187	NA	NA	0.125150401	15.71873732	NA	NA	3.18450664	14.31999082	NA	NA	3.299196	14.73123353	NA	NA
8082017	213	P213 VMU 08082017 Trimmed F	84	S. cerevisiae	Clotrimazole	Paraquat	0.5	0	4.538900036	-1.47307731	NA	NA	0.100530343	32.29886435	NA	NA	2.527985558	31.98386743	NA	NA	2.360535	39.756067	NA	NA
8082017	213	P213 VMU 08082017 Trimmed F	83	S. cerevisiae	Clotrimazole	Paraquat	0.65	0	4.381632728	-1.760817686	NA	NA	0.086405198	41.81129929	NA	NA	2.043006495	45.0323598	NA	NA	1.591141	60.26821859	NA	NA
8082017	213	P213 VMU 08082017 Trimmed F	82	S. cerevisiae	Clotrimazole	Paraquat	0.8	0	3.947674522	-2.554798955	NA	NA	0.087614073	40.9971947	NA	NA	2.008082964	45.97198681	NA	NA	1.586949	60.37997789	NA	NA
8082017	213	P213 VMU 08082017 Trimmed F	81	S. cerevisiae	Clotrimazole	Paraquat	1	0	3.634662751	-3.127493468	NA	NA	0.076766379	48.302464	NA	NA	1.854421079	50.10630121	NA	NA	1.311408	67.72593947	NA	NA
8082017	213	P213 VMU 08082017 Trimmed F	9	S. cerevisiae	Clotrimazole	Paraquat	0	20	5.505790609	0.29597094	NA	NA	0.146781059	1.151790945	NA	NA	3.612006098	2.818002716	NA	NA	3.727536	3.311629254	NA	NA
8082017	213	P213 VMU 08082017 Trimmed F	19	S. cerevisiae	Clotrimazole	Paraquat	0	60	5.905813867	1.027863944	NA	NA	0.13499623	9.088163795	NA	NA	3.565595716	4.066686543	NA	NA	3.690019	4.311837718	NA	NA
8082017	213	P213 VMU 08082017 Trimmed F	29	S. cerevisiae	Clotrimazole	Paraquat	0	100	7.103503168	3.219187575	NA	NA	0.125575511	15.43245144	NA	NA	3.198453404	13.94474938	NA	NA	3.225597	16.69339316	NA	NA
8082017	213	P213 VMU 08082017 Trimmed F	39	S. cerevisiae	Clotrimazole	Paraquat	0	250	9.428015977	7.472176935	NA	NA	0.100396191	32.38920796	NA	NA	3.123683557	15.95645226	NA	NA	2.514995	35.63814181	NA	NA
8082017	213	P213 VMU 08082017 Trimmed F	49	S. cerevisiae	Clotrimazole	Paraquat	0	500	12.79483406	13.63219526	NA	NA	0.078342516	47.24103046	NA	NA	2.797814578	24.72404494	NA	NA	0.8434616	80.20145591	NA	NA
8082017	213	P213 VMU 08082017 Trimmed F	59	S. cerevisiae	Clotrimazole	Paraquat	0	750	13.89064634	15.63712202	NA	NA	0.066480922	55.22910027	NA	NA	2.672930397	28.08408747	NA	NA	0.5318937	88.50789967	NA	NA
8082017	213	P213 VMU 08082017 Trimmed F	69	S. cerevisiae	Clotrimazole	Paraquat	0	1000	14.9339177	17.54591856	NA	NA	0.058986625	60.27605856	NA	NA	2.609531589	29.78984949	NA	NA	0.3804797	92.54461808	NA	NA
8082017	213	P213 VMU 08082017 Trimmed F	79	S. cerevisiae	Clotrimazole	Paraquat	0	1250	15.09213005	17.83538801	NA	NA	0.053563127	63.92845793	NA	NA	2.556196563	31.22484273	NA	NA	0.3163698	94.25379697	NA	NA
8082017	213	P213 VMU 08082017 Trimmed F	8	S. cerevisiae	Clotrimazole	Paraquat	0.15	20	5.620971885	0.506709612	0.415101198	0.091608414	0.145066422	2.306495801	1.8114502	0.495045601	3.441022962	7.418350051	3.496107253	3.922242799	3.552298	7.983498829	4.557585753	3.425913076
8082017	213	P213 VMU 08082017 Trimmed F	7	S. cerevisiae	Clotrimazole	Paraquat	0.2	20	5.323284149	-0.037947647	0.295877933	-0.33382558	0.141559953	4.667891877	3.202461387	1.46543049	3.487257682	6.174392467	2.915119938	3.259272529	3.58107	7.216433287	3.881706132	3.334727155
8082017	213	P213 VMU 08082017 Trimmed F	6	S. cerevisiae	Clotrimazole	Paraquat	0.3	20	5.322972105	-0.038518571	0.23391551	-0.272434081	0.133028141	10.41355361	9.146678873	1.266874734	3.298812412	11.24456323	10.93411904	0.31044419	3.281131	15.21284895	12.11052763	3.102321328
8082017	213	P213 VMU 08082017 Trimmed F	5	S. cerevisiae	Clotrimazole	Paraquat	0.4	20	5.36739275	0.042754603	-0.637389571	0.680144174	0.113573149	23.51531971	16.68948127	6.825838439	2.869409412	22.79776663	16.73445581	6.063310825	2.750438	29.36119852	17.55501894	11.80617957
8082017	213	P213 VMU 08082017 Trimmed F	4	S. cerevisiae	Clotrimazole	Paraquat	0.5	20	4.631501555	-1.303651152	-1.17274649	-0.130904662	0.086227082	41.93125018	33.0786399	8.852610286	2.348607823	36.81007371	33.90056389	2.909509819	1.944462	50.84863134	41.75112271	9.097508632
8082017	213	P213 VMU 08082017 Trimmed F	3	S. cerevisiae	Clotrimazole	Paraquat	0.65	20	4.121327821	-2.237078343	-1.459635238	-0.777443106	0.06610649	55.4812576	42.48151148	12.99974612	1.703109309	54.17738515	46.58134939	7.596035766	1.039901	74.96435404	61.58398788	13.38036616
8082017	213	P213 VMU 08082017 Trimmed F	2	S. cerevisiae	Clotrimazole	Paraquat	0.8	20	3.860417994	-2.714445778	-2.251266553	-0.463179225	0.062608232	57.83712373	41.67678367	16.16034006	1.58318124	57.40408218	47.49449769	9.909584487	0.8923723	78.89748981	61.69204614	17.20544367
8082017	213	P213 VMU 08082017 Trimmed F	1	S. cerevisiae	Clotrimazole	Paraquat	1	20	3.547114097	-3.287674773	-2.822266056	-0.465408716	0.056985543	61.62366621	48.89791154	12.72575467	1.417456679	61.86294613	51.512307	10.35063913	0.7399615	82.96078304	68.7947367	14.16604634
8082017	213	P213 VMU 08082017 Trimmed F	18	S. cerevisiae	Clotrimazole	Paraquat	0.15	60	6.342834728	1.827448727	1.146119708	0.681329018	0.132512347	10.7609094	9.694860009	1.066049395	3.361682154	9.553035871	4.736078168	4.816957703	3.364844	12.98104867	5.544905219	7.436143453
8082017	213	P213 VMU 08082017 Trimmed F	17	S. cerevisiae	Clotrimazole	Paraquat	0.2	60	6.706753761	2.493284496	1.02777162	1.465512875	0.127386953	14.21255411	10.97418902	3.238365093	3.212533467	13.5659215	4.162555913	9.403365587	3.116632	19.59841529	4.876017344	14.72239794
8082017	213	P213 VMU 08082017 Trimmed F	16	S. cerevisiae	Clotrimazole	Paraquat	0.3	60	6.628926978	2.35089058	0.966264042	1.384626538	0.116751488	21.3748994	16.44115429	4.933745109	3.121256523	16.02175226	12.07851953	3.943232734	2.888886	25.67015548	13.01971447	12.65044102
8082017	213	P213 VMU 08082017 Trimmed F	15	S. cerevisiae	Clotrimazole	Paraquat	0.4	60	6.899100369	2.845206875	0.101354912	2.743851963	0.099800894	32.79010468	23.37835652	9.411748157	2.764622584	25.61708448	17.80432823	7.812756253	2.454942	37.23916318	18.40788436	18.83127882
8082017	213	P213 VMU 08082017 Trimmed F	14	S. cerevisiae	Clotrimazole	Paraquat	0.5	60	7.12851942	3.264957964	-0.430072136	3.695030099	0.07890454	46.86254148	38.45165445	8.410887034	2.417290792	34.96213993	34.74987034	0.212269596	1.69316	57.54837779	42.35368763	15.19469016
8082017	213	P213 VMU 08082017 Trimmed F	13	S. cerevisiae	Clotrimazole	Paraquat	0.65	60	5.513046434	0.309246388	-0.714854932	1.02410132	0.05817203	60.82463923	47.09958372	13.72505551	2.089731619	43.77520774	47.26772142	-3.492513681	1.160806	71.74100984	61.98138853	9.759621317
8082017	213	P213 VMU 08082017 Trimmed F	12	S. cerevisiae	Clotrimazole	Paraquat	0.8	60	4.919093314	-0.777465757	-1.500675154	0.723209397	0.046795239	68.48622308	46.35946629	22.12675678	1.705794729	54.1051332	48.16913675	5.935996449	0.7634537	82.3344777	62.08832895	20.24614875
8082017	213	P213 VMU 08082017 Trimmed F	11	S. cerevisiae	Clotrimazole	Paraquat	1	60	4.034070215	-2.396727137	-2.067483146	-0.329243992	0.038853812	73.83429585	53.00082075	20.8334751	1.38559252	62.72025991	52.13532155	10.58493836	0.5273598	88.62877408	69.11754459	19.51122949
8082017	213	P213 VMU 08082017 Trimmed F	28	S. cerevisiae	Clotrimazole	Paraquat	0.15	100	7.805616672	4.503792784	3.334825061	1.168967723	0.120321853	18.97047374	15.99680933	2.97366441	3.10362874	16.49603252	14.54521507	1.950817444	2.910259	25.10034832	17.76690807	7.333440243
8082017	213	P213 VMU 08082017 Trimmed F	27	S. cerevisiae	Clotrimazole	Paraquat	0.2	100	7.657531758	4.232852756	3.219097296	1.013755461	0.114341461	22.99790763	17.18686029	5.811047345	3.177783675	14.50087399	14.03074727	0.470126723	2.916859	24.92439139	17.18457084	7.739820549
8082017	213	P213 VMU 08082017 Trimmed F	26	S. cerevisiae	Clotrimazole	Paraquat	0.3	100	7.971789909	4.80782768	3.158951545	1.648876134	0.102545419	30.94183188	22.27231308	8.669518797	2.935543329	21.0184158	21.13161983	-0.113204031	2.498776	36.07054262	24.2745155	11.79602712
8082017	213	P213 VMU 08082017 Trimmed F	25	S. cerevisiae	Clotrimazole	Paraquat	0.4	100	7.392638795	3.748197671	2.313192207	1.435005464	0.091429107	38.42799903	28.72540226	9.70259677	2.81380254	24.2938845	26.26785337	-1.973968865	2.308816	41.13490277	28.96548396	12.16941881
8082017	213	P213 VMU 08082017 Trimmed F	24	S. cerevisiae	Clotrimazole	Paraquat	0.5	100	8.430504818	5.647104461	1.793531387	3.853573074	0.074143747	50.06864862	42.74680923	7.32183939	2.470161818	33.53963073	41.46854665	-7.928915919	1.400879	65.3406301	49.81282359	15.52780652
8082017	213	P213 VMU 08082017 Trimmed F	23	S. cerevisiae	Clotrimazole	Paraquat	0.65	100	8.17789725	5.184927055	1.515053914	3.669873142	0.060080024	59.53971996	50.79124227	8.74847769	2.254066691	39.35372835	52.69745946	-13.34373111	0.9766484	76.6506772	66.90080107	9.749876133
8082017	213	P213 VMU 08082017 Trimmed F	22	S. cerevisiae	Clotrimazole	Paraquat	0.8	100	6.929856755	2.901479562	0.746632391	2.154847172	0.050248967	66.16034485	50.10277398	16.05757087	1.999045528	46.21514143	53.50605784	-7.290916407	0.7982975	81.40553713	66.99390395	14.41163317
8082017	213	P213 VMU 08082017 Trimmed F	21	S. cerevisiae	Clotrimazole	Paraquat	1	100	4.670119141	-1.232995407	0.192373989	-1.425369396	0.035917451	75.81175848	56.28066114	19.53109733	1.458751172	60.75190668	57.06385246	3.688054215	0.5128875	89.01460762	73.11357528	15.90103234
8082017	213	P213 VMU 08082017 Trimmed F	38	S. cerevisiae	Clotrimazole	Paraquat	0.15	250	10.71141994	9.82032635	7.582732783	2.237593567	0.080451036	45.82106923	32.84040566	12.98066358	2.884082258	22.40298977	16.54288094	5.860108826	1.382825	65.82195227	36.46752878	29.35442348
8082017	213	P213 VMU 08082017 Trimmed F	37	S. cerevisiae	Clotrimazole	Paraquat	0.2	250	10.82118081	10.0211477	7.472090623	2.549057076	0.074779137	49.64075181	33.79183785	15.84891396	2.833920553	23.75260394	16.04043979	7.712164155	1.122966	72.74982953	36.01762082	36.73220871
8082017	213	P213 VMU 08082017 Trimmed F	36	S. cerevisiae	Clotrimazole	Paraquat	0.3	250	11.33103249	10.95398565	7.414587951	3.539397703	0.064543598	56.5337715	37.85759945	18.67617205	2.573639967	30.75552326	22.97531613	7.780207128	0.8131701	81.00903153	41.49524174	39.5137898
8082017	213	P213 VMU 08082017 Trimmed F	35	S. cerevisiae	Clotrimazole	Paraquat	0.4	250	10.46790604	9.374786959	6.605995127	2.768791832	0.060715108	59.11202906	43.01677076	16.0952583	2.503977947	32.62979867	27.99148058	4.638318085	0.7925265	81.55939279	45.11943744	36.43995535
8082017	213	P213 VMU 08082017 Trimmed F	34	S. cerevisiae	Clotrimazole	Paraquat	0.5	250	11.7439856	11.70953545	6.109170568	5.600364886	0.054733647	63.14018328	54.22672596	8.91345732	2.369095743	36.25884071	42.83682915	-6.577988432	0.5569402	87.84015648	61.22588527	26.61427121
8082017	213	P213 VMU 08082017 Trimmed F	33	S. cerevisiae	Clotrimazole	Paraquat	0.65	250	11.83360444	11.87350442	5.842930662	6.030573757	0.051165237	65.54329227	60.65815857	4.885133698	2.248231225	39.51073314	53.80324506	-14.29251192	0.4621781	90.36652731	74.42788719	15.93864012
8082017	213	P213 VMU 08082017 Trimmed F	32	S. cerevisiae	Clotrimazole	Paraquat	0.8	250	12.54095895	13.16769872	5.108277078	8.059421638	0.046737019	68.52543074	60.10773601	8.417694724	1.87946412	49.43251146	54.59294094	-5.160429482	0.3697146	92.83161715	74.49981756	18.33179959
8082017	213	P213 VMU 08082017 Trimmed F	31	S. cerevisiae	Clotrimazole	Paraquat	1	250	12.52376814	13.13624597	4.578375313	8.557870655	0.039407992	73.46108901	65.04688645	8.414202567	1.468283169	60.49544573	58.06756544	2.427880287	0.3119162	94.37253057	79.22781493	15.14471564
8082017	213	P213 VMU 08082017 Trimmed F	48	S. cerevisiae	Clotrimazole	Paraquat	0.15	500	13.33997409	14.62959769	13.73539088	0.894206819	0.0592715	60.08421188	47.59311516	12.49109672	2.517390884	32.26891997	25.2492962	7.019623766	0.4593576	90.44172224	80.45658612	9.985136118
8082017	213	P213 VMU 08082017 Trimmed F	47	S. cerevisiae	Clotrimazole	Paraquat	0.2	500	12.99886492	14.00549545	13.63211469	0.373380754	0.056366043	62.04086274	48.33554962	13.70531312	2.545807898	31.50435256	24.79927072	6.705081839	0.4402978	90.94985917	80.31818858	10.63167059
8082017	213	P213 VMU 08082017 Trimmed F	46	S. cerevisiae	Clotrimazole	Paraquat	0.3	500	12.17055585	12.48999954	13.57844025	-1.088440709	0.05335276	64.07012727	51.50819981	12.56192746	2.521729283	32.15219419	31.01068676	1.141507429	0.4740182	90.05086859	82.00317597	8.047692624
8082017	213	P213 VMU 08082017 Trimmed F	45	S. cerevisiae	Clotrimazole	Paraquat	0.4	500	14.11332007	16.0445317	12.8236793	3.220852403	0.051968034	65.00265682	55.53407429	9.468582521	2.396028578	35.53420552	35.5035548	0.030650718	0.3561057	93.19443233	83.11802567	10.07640665
8082017	213	P213 VMU 08082017 Trimmed F	44	S. cerevisiae	Clotrimazole	Paraquat	0.5	500	14.27826308	16.34631574	12.35993072	3.986385017	0.050458239	66.01941286	64.28157846	1.737834394	2.363082461	36.42062968	48.80020661	-12.37957693	0.3277963	93.94916489	88.07257836	5.876586525
8082017	213	P213 VMU 08082017 Trimmed F	43	S. cerevisiae	Clotrimazole	Paraquat	0.65	500	14.90231313	17.48809402	12.11141568	5.376678339	0.048231175	67.51920671	69.30024112	-1.781034407	2.148130432	42.20397194	58.62258386	-16.41861192	0.293501	94.86348238	92.13368574	2.72979664
8082017	213	P213 VMU 08082017 Trimmed F	42	S. cerevisiae	Clotrimazole	Paraquat	0.8	500	13.0245423	14.05247544	11.42567148	2.62680396	0.044868278	69.78391526	68.87072793	0.913187335	1.946187496	47.63730104	59.32989707	-11.69259604	0.3406017	93.60777113	92.15581245	1.451958679
8082017	213	P213 VMU 08082017 Trimmed F	41	S. cerevisiae	Clotrimazole	Paraquat	1	500	15.55797835	18.68771623	10.93104781	7.756668427	0.04146147	72.07819554	72.72491273	-0.646717189	1.738914095	53.21404775	62.44204172	-9.227993977	0.2606967	95.7380496	93.6102059	2.127843707
